D071994895,953_128
D0719977,1129_162
D0719977,1428_118
D0719977,1852_49
D0719977,219_30
D0719977,2317_23
D0719977,698_65
D0719977,716_34
D0719983,1002_111
D0719983,1203_106
D0719983,1349_67
D0719983,2136_80
D0719983,2383_181
D0719983,294_27
D0719983,478_9
D0719983,526_43
D0719992,1288_128
D0719992,1882_154
D0719992,1884_122
D0719992,2420_108
D0719992,407_163
D0719996,1280_29
D0719996,1814_179
D0719996,2460_51
D0720010,1100_55
D0720010,1194_75
D0720010,149_103
D0720010,1555_131
D0720010,1595_161
D0720010,414_23
D0720010,663_73
D0720010,842_188
D0720013,1142_130
D0720013,1239_149
D0720013,140_8
D0720013,2402_162
D0720013,844_37
D072001707,1176_38
D072001707,1442_136
D072001707,1516_0
D072001707,2321_68
D072001707,765_97
D0720028,1082_29
D0720028,1342_97
D0720028,1558_175
D0720028,1729_91
D0720028,1769_112
D0720028,221_139
D0720028,228_108
D0720028,936_95
D0720045,1029_150
D0720045,1196_183
D0720045,1655_120
D0720045,2358_60
D0720045,602_103
D072004647,1548_14
D072004647,293_108
D072004647,585_48
D0720050,1092_27
D0720050,1672_173
D0720050,1786_65
D0720050,1920_55
D0720050,372_22
D0720050,662_31
D0720050,678_112
D0720050,864_139
D0720050,885_32
D072006016,1125_79
D072006016,1487_92
D072006016,1559_35
D072006016,37_98
D072006016,518_125
D0720090,1004_80
D0720090,1401_126
D0720090,2406_121
D0720090,596_71
D0720090,791_114
D0720090,86_20
D0720090,956_41
D0720090,994_46
D072012000,1230_117
D072012000,1443_88
D072012000,1682_164
D072012000,2168_15
D072012000,279_187
D072012000,54_140
D0720126,1423_170
D0720126,1779_170
D0720126,1915_45
D0720126,2253_171
D0720126,2442_56
D0720126,491_5
D0720126,53_143
D0720126,571_61
D0720126,852_119
D0720153,2075_57
D0720153,264_65
D0720153,289_75
D0720153,414_140
D0720153,893_81
D072015971,1061_170
D072015971,1463_74
D072015971,1672_66
D0720183,1593_77
D0720183,2145_182
D0720183,253_181
D0720183,292_171
D0720183,635_53
D0720193,1487_85
D0720193,2066_39
D0720193,508_64
D0720193,665_161
D0720193,709_101
D0720218,1273_42
D0720218,1409_106
D0720218,1934_117
D0720218,2191_37
D0720218,662_192
D0720218,683_148
D0720218,719_48
D0720218,729_17
D0720218,961_65
D0720234,1137_165
D0720234,176_181
D0720234,333_39
D0720234,492_113
D0720234,70_20
D0720239,14_184
D0720239,1752_160
D0720239,1787_60
D0720239,2023_100
D0720239,2376_152
D0720239,276_101
D0720239,371_128
D0720239,772_53
D072026052,1037_83
D072026052,1067_98
D072026052,109_10
D072026052,1174_167
D072026052,1565_146
D072026052,1938_133
D072026052,2463_84
D072026052,499_170
D072026052,576_120
D072026052,761_99
D072026052,782_32
D072026052,786_8
D072026113,1104_171
D072026113,1198_129
D072026113,1504_147
D072026113,1607_106
D072026113,2154_23
D072026113,2238_140
D072026113,2314_88
D072026113,269_112
D072026113,313_13
D072026113,672_111
D072026113,953_16
D072026113,963_117
D0720265,1007_129
D0720265,1212_189
D0720265,1373_3
D0720265,2052_116
D0720265,476_24
D072027707,1125_136
D072027707,1776_73
D072027707,2166_14
D072027707,2177_109
D072027707,2246_175
D072027707,2354_173
D072027707,242_76
D072027707,44_165
D072027707,516_127
D072027707,805_145
D072028582,1230_103
D072028582,1617_102
D072028582,1962_65
D072028582,2096_181
D072028582,2161_160
D072028582,747_163
D072028582,980_151
D0720289,1163_159
D0720289,1754_173
D0720289,1854_47
D0720289,1992_40
D0720289,2181_146
D0720289,2328_14
D0720289,653_44
