1305,2075_178
1305,2076_164
1305,2077_176
1305,2078_37
1305,2079_135
1305,208_40
1305,208_135
1305,2081_73
1305,2082_35
1305,2083_10
1305,2083_44
1305,2083_128
1305,2083_148
1305,2085_95
1305,2085_169
1305,2086_182
1305,2088_51
1305,2089_73
1305,2091_174
1305,2092_50
1305,2097_57
1305,2099_32
1305,21_16
1305,21_60
1305,21_69
1305,21_115
1305,21_166
1305,210_127
1305,2100_7
1305,2101_139
1305,2103_11
1305,2103_81
1305,2105_53
1305,2106_56
1305,2106_144
1305,2106_160
1305,2107_115
1305,2107_119
1305,2107_130
1305,2109_98
1305,2109_159
1305,211_116
1305,2111_110
1305,2112_65
1305,2112_157
1305,2113_182
1305,2114_18
1305,2114_139
1305,2115_95
1305,2118_75
1305,2118_139
1305,2119_103
1305,2119_180
1305,212_20
1305,2122_18
1305,2122_64
1305,2124_13
1305,2124_84
1305,2125_0
1305,2125_118
1305,2125_169
1305,2127_15
1305,2127_19
1305,2127_47
1305,2130_43
1305,2130_49
1305,2130_84
1305,2130_151
1305,2130_166
1305,2131_110
1305,2132_18
1305,2132_96
1305,2132_151
1305,2134_78
1305,2135_74
1305,2135_86
1305,2136_102
1305,2137_70
1305,2139_143
1305,2140_88
1305,2141_26
1305,2141_53
1305,2141_67
1305,2141_85
1305,2141_174
1305,2141_186
1305,2143_122
1305,2143_186
1305,2144_40
1305,2144_106
1305,2146_19
1305,2146_91
1305,2149_2
1305,2149_110
1305,2149_181
1305,215_3
1305,215_12
1305,215_67
1305,2151_103
1305,2151_120
1305,2152_142
1305,2152_174
1305,2157_5
1305,2158_156
1305,2159_34
1305,2159_72
1305,2159_100
1305,216_101
1305,216_187
1305,2160_80
1305,2165_96
1305,2165_149
1305,2166_13
1305,2166_74
1305,2167_143
1305,2168_71
1305,2168_104
1305,2168_174
1305,2169_35
1305,2169_71
1305,2171_9
1305,2172_8
1305,2172_90
1305,2172_102
1305,2174_184
1305,2175_58
1305,2175_141
1305,2175_172
1305,2177_45
1305,2178_36
1305,2179_73
1305,218_10
1305,218_163
1305,2180_13
1305,2180_83
1305,2182_66
1305,2183_74
1305,2184_128
1305,2185_80
1305,2185_105
1305,2186_23
1305,2186_120
1305,2188_92
1305,2188_105
1305,2189_57
1305,2189_168
1305,2190_19
1305,2192_137
1305,2193_80
1305,2193_121
1305,2195_12
1305,2195_117
1305,2195_188
1305,2196_64
1305,2196_176
1305,2198_125
1305,220_97
1305,2200_4
1305,2203_6
1305,2203_49
1305,2204_103
1305,2208_95
1305,221_176
1305,2211_93
1305,2211_106
1305,2212_112
1305,2212_165
1305,2212_186
1305,2213_45
1305,2213_140
1305,2214_17
1305,2214_54
1305,2215_120
1305,2216_13
1305,2217_42
1305,2218_6
1305,2220_43
1305,2220_116
1305,2221_8
1305,2222_76
1305,2222_166
1305,2224_63
1305,2224_70
1305,2224_97
1305,2224_127
1305,2225_11
1305,2225_100
1305,2225_159
1305,2227_67
1305,2228_115
1305,2229_97
1305,2229_117
1305,2229_178
1305,223_5
1305,223_29
1305,223_151
1305,223_185
1305,2231_22
1305,2231_73
1305,2231_123
1305,2231_163
1305,2232_1
1305,2232_78
1305,2233_1
1305,2233_156
1305,2234_103
1305,2235_112
1305,2236_125
1305,2236_138
1305,2237_78
1305,2237_129
1305,2239_109
1305,2239_116
1305,2239_181
1305,224_101
1305,2240_141
1305,2242_1
1305,2242_4
1305,2242_7
1305,2242_109
1305,2243_143
1305,2245_77
1305,2246_54
1305,2246_158
1305,2247_142
1305,2247_167
1305,2248_10
1305,2248_97
1305,2249_130
1305,2250_98
1305,2250_117
1305,2251_21
1305,2253_5
1305,2253_75
1305,2253_127
1305,2254_18
1305,2254_52
1305,2256_94
1305,2257_6
1305,2257_170
1305,2258_181
1305,2259_148
1305,2260_82
1305,2263_60
1305,2263_103
1305,2263_115
1305,2264_106
1305,2265_36
1305,2266_53
1305,2268_85
1305,227_7
1305,227_109
1305,227_123
1305,2270_153
1305,2272_88
1305,2273_53
1305,2273_84
1305,2274_44
1305,2274_89
1305,2276_118
1305,2278_90
1305,2279_52
1305,2279_153
1305,2279_170
1305,228_24
1305,2281_94
1305,2281_153
1305,2282_52
1305,2282_63
1305,2283_128
1305,2283_183
1305,2284_56
1305,2285_18
1305,2285_59
1305,2285_106
1305,2286_75
1305,2286_76
1305,2286_104
1305,2286_175
1305,2289_127
1305,229_94
1305,229_95
1305,229_166
1305,2290_44
1305,2294_147
1305,2295_178
1305,2296_74
1305,2296_99
1305,2296_160
1305,2299_173
1305,23_131
1305,230_87
1305,230_118
1305,230_181
1305,2300_3
1305,2300_22
1305,2300_56
1305,2301_56
1305,2301_95
1305,2302_36
1305,2302_61
1305,2302_89
1305,2303_148
1305,2304_94
1305,2305_15
1305,2305_109
1305,2308_33
1305,2308_169
1305,231_5
1305,231_18
1305,2310_4
1305,2310_136
1305,2312_0
