3035,856_66
3035,860_110
3035,869_44
3035,873_153
3035,879_23
3035,883_96
3035,884_162
3035,887_145
3035,906_40
3035,926_86
3035,928_150
3035,930_130
3035,935_82
3035,935_163
3035,942_108
3035,943_19
3035,950_41
3035,952_81
3035,954_13
3035,955_26
3035,955_39
3035,956_72
3035,97_146
3035,971_68
3035,977_134
3035,978_152
3035,978_165
3035,980_107
3036,0_52
3036,1004_129
3036,1011_1
3036,1011_80
3036,1015_151
3036,1018_56
3036,1020_21
3036,1023_53
3036,1023_164
3036,1027_174
3036,1028_151
3036,1032_118
3036,1035_120
3036,1038_88
3036,1044_150
3036,1048_144
3036,1055_19
3036,1060_65
3036,1067_132
3036,1076_165
3036,1080_59
3036,1084_24
3036,1085_82
3036,1086_96
3036,1088_124
3036,1090_37
3036,1090_171
3036,1091_69
3036,1092_67
3036,1092_145
3036,1093_42
3036,1093_81
3036,1093_151
3036,1094_50
3036,110_68
3036,1101_54
3036,1109_68
3036,1113_73
3036,1115_7
3036,1116_21
3036,1118_14
3036,112_160
3036,1129_175
3036,1137_104
3036,1145_187
3036,1147_73
3036,1147_181
3036,1150_34
3036,1157_153
3036,1159_49
3036,1161_44
3036,1162_165
3036,1166_45
3036,1168_8
3036,1168_50
3036,1168_113
3036,1170_111
3036,1171_82
3036,1178_144
3036,1184_24
3036,1190_94
3036,1201_144
3036,1208_126
3036,1209_86
3036,1213_52
3036,1217_164
3036,122_133
3036,1221_44
3036,1230_128
3036,1231_36
3036,1231_135
3036,1234_179
3036,1236_114
3036,1242_1
3036,1245_152
3036,1248_133
3036,125_152
3036,1250_147
3036,1252_9
3036,1262_5
3036,1282_86
3036,1283_160
3036,1290_170
3036,1291_148
3036,1299_7
3036,1299_177
3036,1303_35
3036,1308_38
3036,1312_92
3036,1313_113
3036,132_92
3036,1328_145
3036,1329_123
3036,1331_108
3036,1341_10
3036,1341_164
3036,1342_29
3036,1353_159
3036,1356_2
3036,1356_12
3036,1359_69
3036,1363_120
3036,1377_47
3036,1378_23
3036,138_134
3036,1388_89
3036,139_179
3036,1393_44
3036,1396_157
3036,1397_179
3036,1401_47
3036,1402_19
3036,141_109
3036,141_110
3036,1410_45
3036,1419_10
3036,142_65
3036,1420_78
3036,1421_73
3036,1422_176
3036,1426_110
3036,1428_111
3036,1429_158
3036,1432_41
3036,1442_42
3036,1446_121
3036,1447_94
3036,1448_102
3036,1459_94
3036,1463_189
3036,1466_106
3036,1472_92
3036,1472_167
3036,1475_123
3036,1493_42
3036,1495_52
3036,1495_58
3036,1496_141
3036,1501_124
3036,1502_76
3036,1507_61
3036,1509_74
3036,1514_148
3036,1517_78
3036,1518_160
3036,1525_56
3036,1527_18
3036,1530_80
