D0820204,1332,計算機演算法
D033178684,2142,會計學(二)
D068838638,2952,心理學整合與發展
D0771512,2170,國際企業管理
D0856828,2994,探討在台日商管理之文化差異問題
D025128185,1289,微積分(二)實習
D0767138,1279,微積分(二)實習
D045026621,1346,文獻研討(二)
D0719750,3034,智慧財產之保護與實務
D095176604,2914,鋼琴音樂萬花筒
D042355601,1327,物件導向設計實習
D095134611,1313,資訊與網路安全
D027719916,2171,管理資訊系統
D048044295,1329,電子商務安全
D0757419,1322,物件導向設計
D0518643,1284,班級活動
D098671274,3829,Android Apps創意程式設計
D0610213,1307,系統程式
D069965944,1304,系統程式
D0518653,2156,商事法
D022937650,2172,企業倫理與社會責任
D073644668,2891,生死與哲學
D063532333,2934,醫學與人生
D0585538,1338,計算機演算法
D0805247,2996,劇場服裝設計及製作
D093900423,3780,全民國防教育軍事訓練(二)
D000419116,3767,全民國防教育軍事訓練(二)
D096459072,1311,物件導向設計
D019863764,2991,創業創意營運管理
D0831440,2195,作業管理
D0782187,2884,古典小說
D0828218,2980,從空間看世界
D0555590,3780,全民國防教育軍事訓練(二)
D0884954,3023,生物學與生物倫理
D0852814,1310,系統分析與設計
D080224655,3767,全民國防教育軍事訓練(二)
D0864116,3891,使用者導向設計
D0757089,1289,微積分(二)實習
D043756018,2146,管理學
D036341603,2153,統計學(二)實習
D075760687,2147,資訊網路
D0943922,2939,智慧城市無所不在的監測系統
D064054759,1292,邏輯設計
D067596379,3780,全民國防教育軍事訓練(二)
D057117492,1362,數位影像安全技術專題
D037567606,2181,作業管理個案研究
D010482216,1331,計算機結構學
D033369242,1304,系統程式
D0706543,3019,越南地理與文化
D050021451,1340,計算機結構學
D0993603,2863,人生哲學
D0927347,3818,iOS APP程式設計
D0596596,1298,普通物理-電、磁、光實驗
D006447045,1296,程式設計(III)
D069632303,1318,系統程式
D056103472,1294,班級活動
D099188870,2142,會計學(二)
D022135841,2134,會計學(二)
D002772097,2978,觀光美儀與國際禮儀
D077106889,1320,機率論
D008846303,2132,班級活動
D0771878,2143,會計學(二)實習
D004745174,3898,創新管理與企業家精神
D018047509,2985,創業與創新
D0984322,1307,系統程式
D029498925,2194,行銷管理
D045263811,1290,微積分(二)
D0932893,1284,班級活動
D079401609,2947,戀愛心理學
D016556324,2145,經濟學(二)實習
