D089209066,2144,經濟學(二)
D081062232,1313,資訊與網路安全
D0527725,2948,公民社會的政策參與
D031658003,1294,班級活動
D0812310,3779,全民國防教育軍事訓練(二)
D099317300,3013,社會設計專題
D057999449,2137,經濟學(二)實習
D089451083,2160,管理科學
D070488852,2139,資訊網路
D085712256,1294,班級活動
D071330044,1337,計算機結構學
D005523733,1282,邏輯設計
D060797711,2195,作業管理
D0941885,2177,文化創意經營策略
D0769561,2198,數量方法
D0500789,2937,性別與心理衛生
D000935104,2142,會計學(二)
D064934587,2153,統計學(二)實習
D023804777,2140,班級活動
D031773287,2195,作業管理
D0595743,2158,統計學(二)
D032743616,2191,期貨與選擇權
D0506940,3010,彩色寶石鑑賞與珠寶事業經營管理
D033095103,2966,婚姻與家庭
D0620978,2865,人生哲學
D020537715,1289,微積分(二)實習
D013116996,2196,財務管理
D0922375,1348,資訊專題研討(二)
D020316976,1303,邏輯設計實習
D0653786,2934,醫學與人生
D023470019,2923,現代軍事學
D041243282,1276,程式設計(III)
D036542246,2888,台灣民間信仰
D0538109,3043,戀愛、家庭與性別平等
D062054676,2172,企業倫理與社會責任
D098774159,1320,機率論
D0742272,2963,服務學習專題
D060726353,2965,社會形象創造專題
D073766537,2925,國防科技與產業發展
D083989919,2978,觀光美儀與國際禮儀
D0770219,1341,計算機演算法
D044650087,3828,Android Apps創意程式設計
D085388741,1289,微積分(二)實習
D086471206,1315,系統程式
D087605983,2144,經濟學(二)
D091444851,2902,應用文
D0821675,2912,電影與性別
D018003949,3779,全民國防教育軍事訓練(二)
D0693254,2145,經濟學(二)實習
D0804196,2132,班級活動
D080596561,1291,線性代數
D076986093,2138,管理學
D073171027,2137,經濟學(二)實習
D086663946,2156,商事法
D025563535,3828,Android Apps創意程式設計
D0912002,1312,物件導向設計實習
D0931543,1304,系統程式
D039948847,2153,統計學(二)實習
D090285301,2920,生活中之物理
D048089906,1305,資料庫系統
D098155408,1279,微積分(二)實習
D039762542,1307,系統程式
D0590551,3024,全球暖化與綠色環境設計
D038263811,1338,計算機演算法
D097197683,1288,普通物理-電、磁、光實驗
D025512571,1307,系統程式
D019425375,3827,Android Apps創意程式設計
D082882853,2182,財務管理個案研究
D039544155,3899,電子商務與大數據
D087036633,2142,會計學(二)
D069753978,1301,線性代數
D0799129,1309,機率論
D0893974,2002,地理資訊於APPS之應用
D021113185,1291,線性代數
D065642412,2135,會計學(二)實習
D087106855,2943,模擬亞太經合會
D026019390,2921,皮膚保養醫學
D026951331,2935,醫學與人生
D0679804,1347,文獻研討(二)
D0757477,2986,藝術、心靈與創造力
D0977428,2188,投資管理實務(二)
D0693254,3889,春雨講堂-生活的奧義
D068615918,2168,企業倫理與社會責任
D069238482,2180,投資組合管理
D098139934,1301,線性代數
D014943867,1307,系統程式
D079438148,2150,商事法
D015159823,3011,從人類學看世界
D076352751,1296,程式設計(III)
D082796631,3001,事業創新
D0926542,3008,創意運動英文學習
D098261789,2195,作業管理
D071379180,2136,經濟學(二)
D027935064,1301,線性代數
D021856549,3780,全民國防教育軍事訓練(二)
D0890397,2939,智慧城市無所不在的監測系統
D0579323,2928,奈米科技與生活
D069404962,2196,財務管理
D012761531,2891,生死與哲學
D0893108,2926,創新綠色科技
D000373050,2143,會計學(二)實習
D072407998,3779,全民國防教育軍事訓練(二)
D009976993,2190,流通管理
D046884978,1291,線性代數
D035626022,2154,管理科學
D003112786,2195,作業管理
D0659885,1319,資料庫系統
D025535310,3827,Android Apps創意程式設計
D0550083,2153,統計學(二)實習
D0743212,3816,Android Apps創意程式設計
D0813499,2150,商事法
D0661194,2150,商事法
D053540539,2136,經濟學(二)
D0718870,2188,投資管理實務(二)
D0942065,3037,民法實用
D073843542,1307,系統程式
D0610497,2927,系統品質建模與挑戰
D006724955,2182,財務管理個案研究
D013985691,1294,班級活動
D042352075,1282,邏輯設計
D004355748,2919,生命科學
D084836861,2004,人工智慧概論與實務
D004676218,1355,知識管理與創新
D026197371,1307,系統程式
D0969398,2192,綠色企業與創業
D0815314,2881,文學與生活
D0621797,2915,音樂行旅 - 巡訪古典音樂大師
D0932021,3828,Android Apps創意程式設計
D070415056,1303,邏輯設計實習
D066476740,2135,會計學(二)實習
D044911584,2976,初階智慧型創新
D049555608,1352,計算機視覺
D015198914,1290,微積分(二)
D084963420,1351,研究報告寫作
D063227024,1280,微積分(二)
