D052337499,1973,人工智慧概論與實務
D013825270,2145,經濟學(二)實習
D0792264,2999,介紹台灣
D013237868,1300,微積分(二)
D027025567,2144,經濟學(二)
D0546219,1361,資訊專題研討(四)
D0867007,2903,應用文
D002793061,1294,班級活動
D0784387,2945,國際關係
D052767593,1294,班級活動
D0532123,2132,班級活動
D081341191,2928,奈米科技與生活
D0589356,1332,計算機演算法
D0545873,3028,智慧城市與行動應用
D0863918,2892,生死與哲學
D0866457,1328,組合數學
D011974185,2004,人工智慧概論與實務
D0738111,1309,機率論
D0994727,2880,倫理價值與生命哲學
D060662507,2163,行銷管理個案研究
D026424217,2923,現代軍事學
D017710794,1971,雲端應用系統開發
D090460951,3014,築橋創新競賽
D041686713,2004,人工智慧概論與實務
D041852613,1340,計算機結構學
D0555160,2150,商事法
D048307437,2167,應用程式設計
D003146637,2902,應用文
D092962651,2162,休閒事業管理
D0966868,2139,資訊網路
D045372490,2194,行銷管理
D0577413,1304,系統程式
D053125712,2160,管理科學
D034519523,2002,地理資訊於APPS之應用
D076961694,2194,行銷管理
D0642774,3031,食品衛生與安全
D014057793,2151,組織行為
D077977328,2146,管理學
D084944894,1291,線性代數
D0995627,1332,計算機演算法
D084073792,2145,經濟學(二)實習
D0642590,3036,社會學與生活體驗
D0819656,3014,築橋創新競賽
D098865598,2881,文學與生活
D044904647,2160,管理科學
D048945042,2937,性別與心理衛生
D044610821,2988,劇場實務（二）
D074542239,2191,期貨與選擇權
D049502398,3809,前瞻時尚與潮流
D0656543,2912,電影與性別
D0939763,2975,台灣的政府與政治
D0649883,3767,全民國防教育軍事訓練(二)
D040794211,2973,行政領導與人脈經營
D059757603,1340,計算機結構學
D058741580,2947,戀愛心理學
D0938079,2152,統計學(二)
D062326667,2134,會計學(二)
D017875332,1298,普通物理-電、磁、光實驗
D024801287,1296,程式設計(III)
D0755251,2967,婚姻與家庭
D054581432,2174,國際企業管理
D0503237,3023,生物學與生物倫理
D0657214,2144,經濟學(二)
D007726989,2985,創業與創新
D0962424,1284,班級活動
D0706737,2186,企業管理實務
D000389747,2146,管理學
D0631438,2171,管理資訊系統
D0803814,3899,電子商務與大數據
D0828648,3816,Android Apps創意程式設計
D0737984,2903,應用文
D0524274,1299,微積分(二)實習
D018954197,1284,班級活動
D0784362,1330,數位信號處理導論
D0797251,2933,環境與公害
D049144567,1319,資料庫系統
D068294694,1348,資訊專題研討(二)
D030704299,2175,管理資訊系統
D075345839,2930,認識天然災害
D0904986,1348,資訊專題研討(二)
D0807153,1284,班級活動
D0772265,1324,資訊與網路安全
D0905455,3036,社會學與生活體驗
D0930990,2985,創業與創新
D039070791,2875,世界音樂文化
D0530502,1283,邏輯設計實習
D0609105,3011,從人類學看世界
D0862585,3030,氣候變遷對臺灣之衝擊
D022308351,1276,程式設計(III)
D063302097,2143,會計學(二)實習
D0595115,2862,人生哲學
D000697095,2959,生涯規劃
D013002664,2959,生涯規劃
D018682717,1303,邏輯設計實習
D0556173,1301,線性代數
D065410738,2139,資訊網路
D0886581,1355,知識管理與創新
D0724651,1283,邏輯設計實習
D056509618,2145,經濟學(二)實習
D075748692,2902,應用文
D034749784,2147,資訊網路
D0632273,1318,系統程式
D0880296,2146,管理學
D0989190,2170,國際企業管理
D098025077,2153,統計學(二)實習
D012449538,3780,全民國防教育軍事訓練(二)
D085081857,3808,英文科學導讀(二)
D0542902,2170,國際企業管理
D027798805,2143,會計學(二)實習
D0857315,3021,生命科學
D044810160,1309,機率論
D071783055,3780,全民國防教育軍事訓練(二)
D072854037,2958,民法實用
D015807489,2910,台灣環境與永續生活
D0644246,1290,微積分(二)
D0884495,2863,人生哲學
D067613069,3767,全民國防教育軍事訓練(二)
D0824999,2138,管理學
D0582241,2863,人生哲學
D0896999,2935,醫學與人生
D037788902,2153,統計學(二)實習
D0931627,2154,管理科學
D064948331,2979,觀光美儀與國際禮儀
D014771835,2910,台灣環境與永續生活
