D091078780,1334,計算機結構學
D081940684,2914,鋼琴音樂萬花筒
D060901996,1303,邏輯設計實習
D0742830,1320,機率論
D0769712,2867,中國文物欣賞
D088867724,3013,社會設計專題
D071625034,1356,資料探勘
D078280540,2865,人生哲學
D0612731,2147,資訊網路
D0744996,2971,性別教育與服務-學習
D0726058,3028,智慧城市與行動應用
D0982950,3812,音樂劇演唱技巧
D092842557,1300,微積分(二)
D0528860,1300,微積分(二)
D0958137,2145,經濟學(二)實習
D0996203,1292,邏輯設計
D0798489,2177,文化創意經營策略
D065538470,2991,創業創意營運管理
D054731233,1337,計算機結構學
D028863472,1294,班級活動
D043208814,2898,現代散文
D068622466,2170,國際企業管理
D091758729,2142,會計學(二)
D0997608,1274,班級活動
D068710972,1306,機率論
D058465714,2913,世界音樂賞析
D070714739,1318,系統程式
D0656301,1289,微積分(二)實習
D024512015,3897,國際企業策略與文化
D0889837,2136,經濟學(二)
D018684216,2134,會計學(二)
D082225674,2863,人生哲學
D063218497,2150,商事法
D060778062,2949,智慧財產之保護與實務
D0636942,3036,社會學與生活體驗
D005614233,1348,資訊專題研討(二)
D0736535,1282,邏輯設計
D060616500,2886,台灣民間信仰
D011930839,1313,資訊與網路安全
D0897706,2972,行政領導與人脈經營
D090076398,3029,3D城市與數位校園
D0577039,2153,統計學(二)實習
D0963454,2172,企業倫理與社會責任
D031427555,2983,智慧綠台灣
D0994266,2900,電影藝術專題講座　
D000088138,2937,性別與心理衛生
D0844811,1328,組合數學
D0560182,2195,作業管理
D010216811,2864,人生哲學
D0626412,2188,投資管理實務(二)
D070023473,2874,中國文化遺產及其藝術
D092155534,2203,網路行銷
D024664455,2184,職場英文
D016078918,2978,觀光美儀與國際禮儀
D022804266,1335,計算機演算法
D000550802,1300,微積分(二)
D005662272,2901,應用文
D057157535,3827,Android Apps創意程式設計
D028595496,1967,作業系統(二)
D053172983,2168,企業倫理與社會責任
D020467845,3000,敲開古典音樂之門
D0703649,2138,管理學
D073491552,3827,Android Apps創意程式設計
D096027141,2952,心理學整合與發展
D073960157,2171,管理資訊系統
D063869149,1331,計算機結構學
D013380465,3898,創新管理與企業家精神
D046649751,1313,資訊與網路安全
D0645749,1280,微積分(二)
D0646583,2162,休閒事業管理
D0519185,1309,機率論
D049855401,1967,作業系統(二)
D096392096,2963,服務學習專題
D030977105,2181,作業管理個案研究
D098920938,1335,計算機演算法
D015274335,2947,戀愛心理學
D0845656,3022,生態環境保育
D0601404,2202,服務業行銷
D037465797,3829,Android Apps創意程式設計
D082629526,2924,現代軍事學
D008536983,1319,資料庫系統
D054660991,1309,機率論
D0532828,2892,生死與哲學
D091105585,2195,作業管理
D0776768,1332,計算機演算法
D009866638,1304,系統程式
D0775690,2992,聲音表達與訓練
D082430061,1283,邏輯設計實習
D0974804,3820,體育玩很大：創意運動課程設計
D056656282,1346,文獻研討(二)
D056810998,1320,機率論
D091144270,2170,國際企業管理
D002431246,2196,財務管理
D056502732,2919,生命科學
D023225640,2953,教育的理論與實踐
