D020079277,1332,計算機演算法
D074309061,1319,資料庫系統
D0650291,2171,管理資訊系統
D095713731,2189,科技應用與金融服務
D0558705,2894,宗教與人生
D071628851,1350,型樣識別
D0689640,1296,程式設計(III)
D042932888,1309,機率論
D003273135,3002,漢字之美
D0532323,1318,系統程式
D085326187,2195,作業管理
D0969500,2157,組織行為
D0643945,2884,古典小說
D0730212,1274,班級活動
D094929683,1351,研究報告寫作
D002839158,3049,3D動畫虛擬實境實作(II)
D0878566,1281,線性代數
D056057652,1294,班級活動
D036050529,1303,邏輯設計實習
D036330942,1338,計算機演算法
D0757137,2185,產業與競爭分析
D041657089,2904,應用文
D091802873,1316,資料庫系統
D0635890,1284,班級活動
D0887561,3817,iOS APP程式設計
D024041560,1290,微積分(二)
D086076630,1298,普通物理-電、磁、光實驗
D081015184,1294,班級活動
D032964585,1331,計算機結構學
D0995976,3042,性別平等與親密關係
D045067549,1338,計算機演算法
D0701870,2143,會計學(二)實習
D0995642,2150,商事法
D0704310,3002,漢字之美
D0577184,1306,機率論
D0960560,1329,電子商務安全
D0817368,1340,計算機結構學
D0766591,1303,邏輯設計實習
D097501657,2145,經濟學(二)實習
D097425618,1316,資料庫系統
D064942339,3011,從人類學看世界
D056958768,1290,微積分(二)
D073034414,1337,計算機結構學
D0777380,3032,個人資料保護法
D041469408,2984,智慧定位-衛星導航
D081746118,1309,機率論
D0981425,2195,作業管理
D0958828,2904,應用文
D011334415,2916,台灣民俗文化
D060747181,2965,社會形象創造專題
D035658306,3779,全民國防教育軍事訓練(二)
D051767549,2914,鋼琴音樂萬花筒
D074480319,2885,台灣民間信仰
D063198539,2158,統計學(二)
D063385380,2170,國際企業管理
D044823726,1276,程式設計(III)
D067810598,1286,程式設計(III)
D096378519,2160,管理科學
D070528800,1292,邏輯設計
D0782595,1973,人工智慧概論與實務
D0710025,2174,國際企業管理
D090631078,1276,程式設計(III)
D0886137,1317,機率論
D011045557,1282,邏輯設計
D026085210,1291,線性代數
D0579330,3767,全民國防教育軍事訓練(二)
D065136836,2992,聲音表達與訓練
D062730648,2910,台灣環境與永續生活
D0777175,1299,微積分(二)實習
D068507411,2916,台灣民俗文化
D083987892,2943,模擬亞太經合會
D053139337,1330,數位信號處理導論
D054931633,2964,服務學習專題
D043905508,2153,統計學(二)實習
D0955837,2143,會計學(二)實習
D088719900,1294,班級活動
D0896905,2993,智慧生活與大數據物聯網應用
D0681616,2895,音樂與人生
D0884812,2158,統計學(二)
D0618222,2882,文學、電影DIY
D086076630,2912,電影與性別
D074059164,3767,全民國防教育軍事訓練(二)
D0830574,2137,經濟學(二)實習
D069722400,2864,人生哲學
D090079740,1278,普通物理-電、磁、光實驗
D056899962,1299,微積分(二)實習
D0760574,1307,系統程式
D070054460,1288,普通物理-電、磁、光實驗
D043285679,1310,系統分析與設計
D092429178,2153,統計學(二)實習
D0808922,2152,統計學(二)
D0733326,2198,數量方法
D020949969,2948,公民社會的政策參與
D074361489,2966,婚姻與家庭
D013686314,1338,計算機演算法
D0894127,2968,心理劇與自我成長
D011399490,1340,計算機結構學
D088840956,3780,全民國防教育軍事訓練(二)
D023618947,1280,微積分(二)
D081909629,2976,初階智慧型創新
D052816154,2181,作業管理個案研究
D066032083,1302,邏輯設計
D096359495,1283,邏輯設計實習
D0705263,3031,食品衛生與安全
D074817412,1315,系統程式
D040104980,2971,性別教育與服務-學習
D0798492,2142,會計學(二)
D052622830,1316,資料庫系統
D022098948,1306,機率論
D075676001,2911,電影與性別
D0661081,3029,3D城市與數位校園
D019345499,2892,生死與哲學
D0508065,3897,國際企業策略與文化
D045923388,2160,管理科學
D030405783,1296,程式設計(III)
D0670382,2174,國際企業管理
D012081820,2889,台灣民間信仰
D098600144,1278,普通物理-電、磁、光實驗
D073644668,1316,資料庫系統
D0764730,3042,性別平等與親密關係
D059430377,3767,全民國防教育軍事訓練(二)
D002640464,1299,微積分(二)實習
D0647086,3900,學術寫作與商業報告
D0990923,2864,人生哲學
D022189677,1341,計算機演算法
D0570680,2170,國際企業管理
D0696703,2142,會計學(二)
D026140698,2880,倫理價值與生命哲學
D048474825,3009,基礎影音製作
D0717152,3767,全民國防教育軍事訓練(二)
D0904366,1338,計算機演算法
D0903417,1335,計算機演算法
D026698489,3780,全民國防教育軍事訓練(二)
D077896681,1293,邏輯設計實習
D0960536,2871,詩詞欣賞
D0764322,2147,資訊網路
D0526662,3898,創新管理與企業家精神
D021436000,2156,商事法
D002124124,1346,文獻研討(二)
D006358501,3780,全民國防教育軍事訓練(二)
D0570617,2140,班級活動
D0573593,2952,心理學整合與發展
D0971625,2993,智慧生活與大數據物聯網應用
D0516919,2963,服務學習專題
D0981053,2963,服務學習專題
D072343265,1300,微積分(二)
D0685243,2972,行政領導與人脈經營
D059708117,1276,程式設計(III)
D049872750,2157,組織行為
D0572584,1307,系統程式
D0885576,1354,無線隨意與感測網路技術與應用
D0522069,2139,資訊網路
D095411347,2871,詩詞欣賞
D093769310,2139,資訊網路
D053287137,2140,班級活動
D0881269,3767,全民國防教育軍事訓練(二)
D057039343,1303,邏輯設計實習
D0820578,1307,系統程式
D004848769,2190,流通管理
D057882987,2914,鋼琴音樂萬花筒
D082608682,2136,經濟學(二)
D085186071,2162,休閒事業管理
D037950545,2886,台灣民間信仰
D0917180,1338,計算機演算法
D0783512,3767,全民國防教育軍事訓練(二)
D0576848,1276,程式設計(III)
D0623406,2902,應用文
D083887437,2139,資訊網路
D095650487,2916,台灣民俗文化
D073589396,2140,班級活動
D056735406,3900,學術寫作與商業報告
D099719012,2142,會計學(二)
D011806127,2147,資訊網路
D0860125,2957,大陸問題研究
D080224693,2957,大陸問題研究
D092768963,2885,台灣民間信仰
D003273135,2167,應用程式設計
D011502012,1281,線性代數
D097529293,1303,邏輯設計實習
D021989186,2977,初階智慧型創新
D026600260,2922,第三波戰爭之科技武器
D059787280,1329,電子商務安全
D037364694,3767,全民國防教育軍事訓練(二)
D0664926,1288,普通物理-電、磁、光實驗
D0512636,2153,統計學(二)實習
D099023409,1278,普通物理-電、磁、光實驗
