1286,D015214119,1451
1286,D031363747,1451
1286,D0910131,1451
1286,D0894137,1451
1286,D098442331,1451
1286,D005400386,1451
1286,D062740852,1451
1286,D057747354,1451
1286,D0835902,1451
1286,D0604765,1451
1286,D080026730,1451
1286,D079530194,1451
1286,D054131163,1451
1286,D061080089,1451
1286,D0846211,1451
1286,D037321093,1451
1286,D022718723,1451
1286,D036129898,1451
1286,D096822456,1451
1286,D0802038,1451
1286,D0765960,1451
1286,D072593806,1451
1286,D003622933,1451
1286,D091025517,1451
1286,D0841333,1451
1286,D056338232,1451
1286,D0603036,1451
1286,D031871068,1451
1286,D0919173,1451
1286,D043858569,1451
1286,D049360417,1451
1286,D033283067,1451
1286,D098165513,1451
1286,D057589503,1451
1286,D091115171,1451
1286,D044911584,1451
1286,D0871424,1451
1286,D038258718,1451
1286,D010719367,1451
1286,D001809961,1451
1286,D027039304,1451
1286,D024699013,1451
1286,D0646110,1451
1286,D055975742,1451
1286,D074831142,1451
1286,D0640707,1451
1286,D075330255,1451
1286,D082691080,1451
1286,D000393621,1451
1286,D032043938,1451
1286,D013298302,1451
1286,D0520490,1451
1286,D0698502,1451
1286,D038965517,1451
1286,D0645173,1451
1286,D0938295,1451
1286,D026395364,1451
1286,D045778612,1451
1286,D0735159,1451
1286,D045821622,1451
1286,D064891576,1451
1286,D0650650,1451
1286,D0572692,1451
1286,D0734498,1451
1286,D035767725,1451
1286,D083110726,1451
1286,D052820137,1451
1286,D067556182,1451
1286,D0681268,1451
1286,D0715404,1451
1286,D094297522,1451
1286,D0844708,1451
1286,D038474422,1451
1286,D078135000,1451
1286,D0892029,1451
1286,D0957405,1451
1286,D058758939,1451
1286,D009180994,1451
1286,D0739779,1451
1286,D070048803,1451
1286,D0813450,1451
1286,D0719519,1451
1286,D051060787,1451
1286,D0976200,1451
1286,D0792852,1451
1286,D034552988,1451
1286,D0700412,1451
1286,D040304526,1451
1286,D0694319,1451
1286,D099442224,1451
1286,D0564365,1451
1286,D0864831,1451
1286,D0860155,1451
1286,D0834110,1451
1286,D050080373,1451
1286,D037618384,1451
1286,D0906784,1451
1286,D006371692,1451
1286,D011431039,1451
1286,D010201374,1451
1286,D069130311,1451
1286,D074442201,1451
1286,D0574824,1451
1286,D031543675,1451
1286,D061409361,1451
1286,D066172079,1451
1286,D0867841,1451
1286,D090183737,1451
1286,D005136926,1451
1286,D054450677,1451
1286,D0626607,1451
1286,D065878392,1451
1286,D0688941,1451
1286,D0730149,1451
1286,D066229544,1451
1286,D0707803,1451
1286,D029397310,1451
1286,D082408725,1451
1286,D0689799,1451
1286,D034321614,1451
1286,D024695756,1451
1286,D0786095,1451
1286,D005765683,1451
1286,D0781291,1451
1286,D0556414,1451
1286,D004639503,1451
1286,D072315415,1451
1286,D0567231,1451
1286,D0867370,1451
1286,D0510178,1451
1286,D052958076,1451
1286,D066431206,1451
1286,D0508066,1451
1286,D0702448,1451
1286,D061026070,1451
1286,D0761283,1451
1286,D0620156,1451
1286,D0623277,1451
1286,D002763606,1451
1286,D048614139,1451
1286,D060809322,1451
1286,D089861301,1451
1286,D0865901,1451
1286,D008232786,1451
1286,D075290399,1451
1286,D079664349,1451
1286,D064248196,1451
1286,D031959261,1451
1286,D0801180,1451
1286,D011920571,1451
1286,D095155371,1451
1286,D056414646,1451
1286,D089421017,1451
1286,D0909048,1451
1286,D0967399,1451
1286,D011964254,1451
1286,D0875008,1451
1286,D0852967,1451
1286,D0744816,1451
1286,D049054118,1451
1286,D089267646,1451
1286,D033729183,1451
1286,D086515528,1451
1286,D071245492,1451
1286,D092279834,1451
1286,D074755172,1451
1286,D074628032,1451
1286,D081910229,1451
1286,D0838379,1451
1286,D060488831,1451
1286,D0506361,1451
1286,D0987551,1451
1286,D0658646,1451
1286,D044945237,1451
1286,D024490016,1451
