2901,D0742004,1043
2901,D025629224,1043
2901,D058707012,1043
2901,D040182889,1043
2901,D054550049,1043
2901,D096091395,1043
2901,D057365442,1043
2901,D050025152,1043
2901,D0639327,1043
2901,D011805571,1043
2901,D021727511,1043
2901,D095346731,1043
2901,D043307159,1043
2901,D098535545,1043
2901,D020089801,1043
2901,D083436833,1043
2901,D088155593,1043
2901,D0890203,1043
2901,D095692814,1043
2901,D052067709,1043
2901,D038296819,1043
2901,D069628443,1043
2901,D021856952,1043
2901,D056975376,1043
2901,D003355848,1043
2901,D0956722,1043
2901,D037352035,1043
2901,D084763815,1043
2901,D032475494,1043
2901,D015994578,1043
2901,D001939651,1043
2901,D035353966,1043
2901,D041020159,1043
2901,D0840315,1043
2901,D045349355,1043
2901,D044810641,1043
2901,D0566491,1043
2901,D076675263,1043
2901,D075195397,1043
2901,D090073144,1043
2901,D0707447,1043
2901,D015076496,1043
2901,D0501875,1043
2901,D008913401,1043
2901,D055184007,1043
2901,D073325796,1043
2901,D0951064,1043
2901,D058616529,1043
2901,D086159579,1043
2901,D0552652,1043
2901,D067862566,1043
2901,D0612149,1043
2901,D096965290,1043
2901,D032607765,1043
2901,D0965194,1043
2901,D020392239,1043
2901,D086123617,1043
2901,D0978866,1043
2901,D049008326,1043
2901,D0734891,1043
2901,D0781327,1043
2901,D072216040,1043
2901,D047879232,1043
2901,D004830535,1043
2901,D0697769,1043
2901,D087619638,1043
2901,D0529484,1043
2901,D069667169,1043
2901,D024122917,1043
2901,D0705332,1043
2901,D0843471,1043
2901,D037921323,1043
2901,D063090949,1043
2901,D007312694,1043
2901,D056636475,1043
2901,D051142872,1043
2901,D0922381,1043
2901,D002525839,1043
2901,D083750465,1043
2901,D092160095,1043
2901,D056267136,1043
2901,D045698231,1043
2901,D065757673,1043
2901,D0623795,1043
2901,D023356443,1043
2901,D0776612,1043
2901,D022494122,1043
2901,D042705833,1043
2901,D010437483,1043
2901,D014905728,1043
2901,D073796138,1043
2901,D0540414,1043
2901,D066038504,1043
2901,D041470039,1043
2901,D0553266,1043
2901,D095735030,1043
2901,D092074675,1043
2901,D0923914,1043
2901,D084435637,1043
2901,D090655654,1043
2901,D0974041,1043
2901,D050771462,1043
2901,D010368824,1043
2901,D057235783,1043
2901,D007211515,1043
2901,D098443772,1043
2901,D000223485,1043
2901,D0649201,1043
2901,D070338706,1043
2901,D044953218,1043
2901,D085910959,1043
2901,D094290998,1043
2901,D0615776,1043
2901,D077059109,1043
2901,D002137230,1043
2901,D018866032,1043
2901,D0961886,1043
2901,D072914823,1043
2901,D066446071,1043
2901,D040452555,1043
2901,D084216724,1043
2901,D084192707,1043
2901,D072947548,1043
2901,D0871327,1043
2901,D009025509,1043
2901,D0517277,1043
2901,D0996956,1043
2901,D066016588,1043
2901,D021958557,1043
2901,D052497636,1043
2901,D041618103,1043
2901,D095475394,1043
2901,D094028843,1043
2901,D047650855,1043
2901,D093904513,1043
2901,D0564251,1043
2901,D002467818,1043
2901,D0587097,1043
2901,D0896999,1043
2901,D0794210,1043
2901,D0973257,1043
2901,D0758623,1043
2901,D0563932,1043
2901,D0885615,1043
2901,D075265045,1043
2901,D097140573,1043
2901,D047515574,1043
2901,D007604386,1043
2901,D057313856,1043
2901,D0992524,1043
2901,D059724612,1043
2901,D091143129,1043
2901,D0538816,1043
2901,D077848758,1043
2901,D0550475,1043
2901,D031098502,1043
2901,D044624415,1043
2901,D0891545,1043
2901,D036115402,1043
2901,D093960687,1043
2901,D084418395,1043
2901,D064235981,1043
2901,D016586499,1043
2901,D0774835,1043
2901,D066590231,1043
2901,D0669719,1043
2901,D052622830,1043
2901,D080261391,1043
2901,D079638111,1043
2901,D048552370,1043
2901,D021493263,1043
2901,D035323594,1043
2901,D032491463,1043
2901,D039884343,1043
2901,D0693643,1043
2901,D000498838,1043
2901,D058855232,1043
2901,D048520706,1043
2901,D074665235,1043
2901,D091067852,1043
2901,D054894969,1043
2901,D029310562,1043
2901,D086795715,1043
2901,D056058468,1043
2901,D084074720,1043
2901,D0895769,1043
2901,D008772336,1043
2901,D001973341,1043
2901,D086787666,1043
2901,D092193208,1043
2901,D033302218,1043
2901,D030844582,1043
2901,D042003731,1043
2901,D061786004,1043
2901,D0820600,1043
2901,D004962335,1043
2901,D095245577,1043
2901,D011589730,1043
2901,D005026326,1043
2901,D0848172,1043
2901,D0802703,1043
2901,D017583176,1043
2901,D090460951,1043
2901,D0569823,1043
2901,D0521094,1043
2901,D066930792,1043
2901,D022087386,1043
2901,D062583695,1043
2901,D022864277,1043
2901,D0671690,1043
2901,D040755779,1043
2901,D0703815,1043
2901,D089249499,1043
2901,D0944498,1043
2901,D025678215,1043
2901,D017981750,1043
2901,D0997137,1043
2901,D008972101,1043
2901,D048641807,1043
2901,D009897809,1043
2901,D054635999,1043
2901,D003584064,1043
2901,D075303587,1043
2901,D066095323,1043
2901,D032157420,1043
2901,D0978055,1043
2901,D087526806,1043
2901,D074560721,1043
2901,D0505305,1043
2901,D043335626,1043
2901,D075434700,1043
2901,D007326455,1043
2901,D0711887,1043
2901,D092958555,1043
2901,D0918805,1043
2901,D025881172,1043
2901,D099121846,1043
2901,D097170846,1043
2901,D026078694,1043
2901,D044247829,1043
2901,D065367858,1043
2901,D085867413,1043
2901,D084353955,1043
2901,D051802721,1043
2901,D002623894,1043
2901,D020440251,1043
2901,D044939373,1043
2901,D023689190,1043
2901,D0909353,1043
2901,D074002320,1043
2901,D0993702,1043
2901,D049299526,1043
2901,D015514721,1043
2901,D026711317,1043
2901,D097871460,1043
2901,D026633152,1043
2901,D029149339,1043
2901,D016121577,1043
2901,D039196835,1043
2901,D019840932,1043
2901,D0508251,1043
2901,D0691026,1043
2901,D084464576,1043
2901,D014233449,1043
2901,D085940710,1043
2901,D053920591,1043
2901,D031607292,1043
2901,D0517590,1043
2901,D0754378,1043
2901,D031699471,1043
2901,D0727747,1043
2901,D087513288,1043
2901,D086954068,1043
2901,D077215406,1043
2901,D065327951,1043
2901,D021234699,1043
2901,D045440625,1043
2901,D0645343,1043
2901,D024792592,1043
2901,D072599587,1043
2901,D0714980,1043
2901,D0746643,1043
2901,D002246475,1043
2901,D0660275,1043
2901,D073389897,1043
2901,D0540220,1043
2901,D000592697,1043
2901,D064653808,1043
2901,D049859652,1043
2901,D049768862,1043
2901,D052204203,1043
2901,D064266800,1043
2901,D063139105,1043
2901,D054661776,1043
2901,D0795797,1043
2901,D098310968,1043
2901,D090355592,1043
2901,D060976703,1043
2901,D0705416,1043
2901,D006027605,1043
2901,D074547050,1043
2901,D0561714,1043
2901,D0941621,1043
2901,D039394279,1043
2901,D0953396,1043
2901,D085466555,1043
2901,D025123821,1043
2901,D043415557,1043
2901,D018793161,1043
2901,D035461470,1043
2901,D071937458,1043
2901,D082666996,1043
2901,D067219667,1043
2901,D028358923,1043
2901,D027552193,1043
2901,D055152662,1043
2901,D063407440,1043
2901,D0582019,1043
2901,D006345617,1043
2901,D071867809,1043
2901,D0903956,1043
2901,D004179276,1043
